"""UNIQUE_ID""",user,"""X0""","""X1""","""X2""","""X3""","""X4""","""X5""","""X6""","""X7""","""X8""","""X9""","""Y0""","""Y1""","""Y2""","""Y3""","""Y4""","""Y5""","""Y6""","""Y7""","""Y8""","""Y9""","""Z0""","""Z1""","""Z2""","""Z3""","""Z4""","""Z5""","""Z6""","""Z7""","""Z8""","""Z9""","""XAVG""","""YAVG""","""ZAVG""","""XPEAK""","""YPEAK""","""ZPEAK""","""XABSOLDEV""","""YABSOLDEV""","""ZABSOLDEV""","""XSTANDDEV""","""YSTANDDEV""","""ZSTANDDEV""","""RESULTANT""",class
375.0,28,0.08,0.08,0.09,0.1,0.12,0.12,0.09,0.1,0.12,0.11,0.13,0.1,0.1,0.12,0.09,0.07,0.08,0.15,0.06,0.13,0.14,0.1,0.07,0.09,0.12,0.11,0.08,0.12,0.08,0.11,0.0,9.69,2.05,2575.0,945.0,1350.0,2.22,3.19,2.2,2.7,3.89,2.7,10.66,Walking
376.0,28,0.11,0.08,0.11,0.08,0.1,0.09,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.08,0.08,0.08,0.13,0.07,0.11,0.12,0.15,0.1,0.1,0.07,0.08,0.1,0.09,0.11,0.13,0.1,0.0,9.7,2.07,2633.33,711.54,2225.0,2.31,3.27,2.28,2.84,4.03,2.84,10.71,Walking
377.0,28,0.11,0.08,0.13,0.06,0.09,0.08,0.12,0.13,0.1,0.13,0.11,0.1,0.09,0.11,0.1,0.07,0.11,0.11,0.1,0.13,0.18,0.07,0.09,0.06,0.11,0.08,0.09,0.12,0.11,0.11,0.0,9.75,2.08,1933.33,667.86,1316.67,2.35,3.2,2.2,2.86,3.91,2.86,10.73,Walking
378.0,28,0.12,0.12,0.09,0.08,0.1,0.06,0.11,0.11,0.1,0.13,0.12,0.09,0.11,0.09,0.1,0.13,0.08,0.09,0.11,0.12,0.14,0.15,0.09,0.11,0.06,0.08,0.07,0.11,0.11,0.1,0.0,9.8,2.02,2475.0,943.75,2250.0,2.45,3.13,2.1,3.02,3.91,3.02,10.76,Walking
379.0,28,0.11,0.11,0.11,0.07,0.07,0.1,0.11,0.09,0.12,0.13,0.13,0.07,0.15,0.11,0.08,0.06,0.09,0.1,0.1,0.14,0.13,0.19,0.1,0.06,0.06,0.07,0.1,0.11,0.11,0.11,0.0,9.75,2.04,1450.0,808.33,1283.33,2.42,3.38,2.2,2.97,4.15,2.97,10.71,Walking
380.0,28,0.12,0.15,0.07,0.08,0.06,0.1,0.11,0.09,0.14,0.12,0.15,0.07,0.12,0.08,0.09,0.09,0.11,0.1,0.12,0.11,0.16,0.12,0.15,0.07,0.07,0.03,0.08,0.11,0.12,0.13,0.0,9.59,2.17,1475.0,830.0,3350.0,2.41,3.35,2.33,2.91,4.16,2.91,10.61,Walking
381.0,28,0.13,0.09,0.13,0.1,0.07,0.05,0.12,0.09,0.1,0.14,0.14,0.05,0.12,0.09,0.1,0.07,0.1,0.14,0.07,0.14,0.14,0.15,0.13,0.08,0.06,0.07,0.06,0.11,0.11,0.12,0.0,9.91,2.1,1412.5,690.91,1720.0,2.48,3.33,2.24,3.07,4.21,3.07,10.92,Walking
382.0,28,0.15,0.1,0.1,0.07,0.07,0.08,0.04,0.13,0.14,0.14,0.12,0.1,0.1,0.1,0.08,0.07,0.09,0.14,0.11,0.11,0.19,0.15,0.11,0.05,0.04,0.03,0.06,0.14,0.13,0.12,0.0,9.74,2.06,1750.0,822.73,1737.5,2.51,3.36,2.39,3.01,4.11,3.01,10.79,Walking
383.0,28,0.12,0.11,0.1,0.1,0.1,0.06,0.08,0.09,0.13,0.13,0.16,0.08,0.1,0.09,0.08,0.12,0.05,0.11,0.1,0.14,0.13,0.13,0.13,0.09,0.07,0.06,0.09,0.1,0.1,0.12,0.0,9.58,2.14,2950.0,977.78,1325.0,2.33,3.6,2.18,2.88,4.46,2.88,10.57,Walking
384.0,28,0.19,0.08,0.09,0.07,0.11,0.07,0.07,0.1,0.08,0.15,0.17,0.09,0.09,0.06,0.08,0.1,0.05,0.12,0.08,0.19,0.2,0.15,0.08,0.06,0.08,0.06,0.06,0.09,0.11,0.13,0.0,9.83,2.04,1000.0,780.0,2300.0,2.77,3.99,2.4,3.47,4.89,3.47,11.01,Walking
385.0,28,0.1,0.09,0.12,0.09,0.12,0.07,0.12,0.07,0.1,0.13,0.16,0.04,0.15,0.08,0.07,0.07,0.08,0.11,0.13,0.12,0.14,0.16,0.1,0.09,0.08,0.06,0.07,0.11,0.09,0.12,0.0,9.87,2.11,1925.0,1271.43,1166.67,2.25,3.51,2.24,2.82,4.3,2.82,10.8,Walking
386.0,28,0.11,0.09,0.12,0.12,0.08,0.08,0.1,0.08,0.1,0.14,0.14,0.08,0.09,0.11,0.08,0.09,0.09,0.12,0.1,0.13,0.08,0.12,0.11,0.14,0.08,0.09,0.1,0.1,0.1,0.11,0.0,9.73,2.26,1950.0,1166.67,1142.86,2.28,3.27,2.0,2.84,4.02,2.84,10.64,Walking
387.0,28,0.12,0.07,0.14,0.1,0.07,0.12,0.1,0.06,0.12,0.12,0.13,0.05,0.12,0.14,0.06,0.09,0.1,0.11,0.1,0.11,0.09,0.12,0.13,0.1,0.11,0.07,0.12,0.07,0.11,0.1,0.0,9.74,2.25,1262.5,910.0,3050.0,2.2,3.12,2.09,2.71,3.9,2.71,10.65,Walking
388.0,28,0.11,0.12,0.08,0.09,0.11,0.1,0.08,0.07,0.15,0.12,0.13,0.1,0.08,0.12,0.08,0.05,0.12,0.08,0.13,0.13,0.15,0.08,0.08,0.11,0.13,0.07,0.12,0.11,0.06,0.11,0.0,9.75,2.03,2275.0,669.23,3575.0,2.26,3.33,2.11,2.72,4.01,2.72,10.71,Walking
389.0,28,0.1,0.1,0.08,0.12,0.12,0.09,0.07,0.17,0.08,0.09,0.12,0.07,0.11,0.11,0.08,0.08,0.13,0.12,0.09,0.12,0.13,0.06,0.06,0.13,0.08,0.13,0.12,0.09,0.12,0.1,0.0,9.84,2.21,1787.5,664.29,1800.0,2.16,3.07,2.13,2.66,3.79,2.66,10.79,Walking
390.0,28,0.06,0.12,0.06,0.13,0.14,0.11,0.1,0.13,0.07,0.1,0.07,0.13,0.09,0.12,0.13,0.09,0.14,0.09,0.1,0.07,0.08,0.05,0.1,0.11,0.15,0.13,0.1,0.1,0.13,0.07,0.0,9.65,2.23,2000.0,1458.33,1775.0,2.01,2.67,1.79,2.44,3.28,2.44,10.45,Walking
391.0,28,0.09,0.09,0.1,0.11,0.12,0.12,0.11,0.09,0.11,0.1,0.06,0.15,0.1,0.11,0.09,0.1,0.11,0.09,0.11,0.1,0.1,0.05,0.11,0.11,0.1,0.16,0.09,0.07,0.14,0.09,0.0,9.76,2.28,2075.0,1812.5,1562.5,2.14,2.84,1.91,2.62,3.45,2.62,10.64,Walking
392.0,28,0.1,0.09,0.06,0.09,0.09,0.11,0.17,0.09,0.12,0.1,0.07,0.15,0.08,0.12,0.11,0.09,0.12,0.09,0.11,0.09,0.09,0.08,0.05,0.13,0.13,0.12,0.13,0.1,0.08,0.11,0.0,9.73,2.22,3650.0,1037.5,1037.5,2.34,2.88,1.88,2.78,3.55,2.78,10.65,Walking
393.0,28,0.07,0.09,0.1,0.08,0.16,0.15,0.09,0.13,0.06,0.09,0.08,0.13,0.09,0.11,0.14,0.11,0.08,0.09,0.12,0.08,0.07,0.07,0.08,0.12,0.15,0.12,0.09,0.12,0.14,0.07,0.0,9.58,2.29,1887.5,905.56,3225.0,2.1,2.73,1.83,2.59,3.38,2.59,10.52,Walking
394.0,28,0.04,0.1,0.09,0.14,0.11,0.13,0.1,0.04,0.04,0.02,0.02,0.07,0.15,0.06,0.14,0.18,0.05,0.06,0.05,0.02,0.01,0.03,0.08,0.09,0.12,0.07,0.08,0.11,0.17,0.05,0.0,7.39,2.38,3050.0,2325.0,2325.0,1.2,1.95,1.42,1.87,3.03,1.87,8.19,Walking
395.0,28,0.09,0.1,0.11,0.09,0.13,0.07,0.14,0.07,0.13,0.09,0.1,0.11,0.13,0.09,0.11,0.09,0.07,0.12,0.1,0.1,0.02,0.08,0.1,0.16,0.1,0.12,0.1,0.12,0.1,0.11,0.0,9.03,3.57,3550.0,1150.0,4725.0,1.12,2.17,1.95,1.54,2.77,1.54,10.25,Upstairs
396.0,28,0.11,0.09,0.1,0.12,0.1,0.09,0.12,0.1,0.11,0.07,0.11,0.12,0.1,0.1,0.07,0.1,0.05,0.13,0.09,0.15,0.08,0.1,0.07,0.07,0.17,0.09,0.13,0.12,0.1,0.09,0.0,9.25,3.34,750.0,1833.33,2516.67,1.08,2.38,1.82,1.45,2.95,1.45,10.32,Upstairs
397.0,28,0.15,0.13,0.07,0.07,0.07,0.13,0.08,0.09,0.09,0.14,0.11,0.15,0.07,0.08,0.08,0.11,0.08,0.07,0.14,0.12,0.09,0.08,0.11,0.14,0.07,0.14,0.09,0.11,0.1,0.09,0.0,9.16,3.22,416.67,3350.0,1125.0,1.3,2.38,1.84,1.73,2.99,1.73,10.24,Upstairs
398.0,28,0.06,0.11,0.18,0.08,0.07,0.14,0.08,0.12,0.11,0.08,0.05,0.05,0.05,0.1,0.21,0.15,0.18,0.15,0.05,0.02,0.29,0.13,0.06,0.05,0.05,0.08,0.09,0.06,0.1,0.11,0.0,9.18,2.79,150.0,1100.0,2666.67,1.01,1.24,2.17,1.34,1.81,1.34,10.13,Upstairs
399.0,28,0.03,0.06,0.1,0.11,0.11,0.1,0.08,0.14,0.12,0.18,0.05,0.1,0.09,0.1,0.13,0.12,0.15,0.12,0.08,0.07,0.06,0.13,0.12,0.11,0.11,0.08,0.1,0.12,0.09,0.1,0.0,9.2,3.18,4700.0,1330.0,2633.33,0.94,1.64,1.84,1.2,2.18,1.2,10.16,Upstairs
400.0,28,0.07,0.11,0.11,0.08,0.13,0.11,0.12,0.1,0.12,0.06,0.13,0.11,0.07,0.15,0.07,0.08,0.09,0.09,0.14,0.09,0.05,0.08,0.09,0.14,0.09,0.08,0.12,0.1,0.13,0.13,0.0,9.0,3.7,775.0,1278.57,3725.0,0.98,2.18,2.07,1.34,2.73,1.34,10.28,Upstairs
401.0,28,0.13,0.08,0.09,0.1,0.11,0.09,0.08,0.11,0.1,0.13,0.12,0.13,0.13,0.11,0.08,0.06,0.06,0.06,0.11,0.15,0.11,0.1,0.1,0.1,0.07,0.15,0.07,0.11,0.12,0.1,0.0,9.19,3.32,2450.0,1100.0,1112.5,1.16,2.61,2.06,1.53,3.22,1.53,10.32,Upstairs
402.0,28,0.15,0.14,0.08,0.09,0.12,0.1,0.09,0.08,0.08,0.09,0.15,0.05,0.15,0.12,0.08,0.09,0.07,0.07,0.13,0.12,0.08,0.09,0.09,0.09,0.12,0.12,0.15,0.09,0.08,0.11,0.0,9.12,3.29,1925.0,1816.67,2133.33,1.24,2.39,1.82,1.65,3.01,1.65,10.21,Upstairs
403.0,28,0.01,0.01,0.0,0.01,0.01,0.03,0.03,0.03,0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.02,0.07,0.01,0.0,0.01,0.01,0.05,0.03,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,1.27,0.24,200.0,150.0,150.0,0.1,1.11,0.22,1.26,8.7,1.26,1.32,Upstairs
404.0,28,0.06,0.11,0.08,0.11,0.16,0.14,0.14,0.08,0.09,0.05,0.04,0.1,0.1,0.15,0.12,0.1,0.15,0.07,0.14,0.05,0.1,0.09,0.1,0.12,0.09,0.12,0.11,0.15,0.1,0.04,0.0,9.45,3.14,3675.0,3900.0,1783.33,1.26,2.07,1.45,1.59,2.6,1.59,10.22,Downstairs
405.0,28,0.12,0.07,0.1,0.13,0.09,0.09,0.1,0.11,0.12,0.09,0.07,0.06,0.13,0.09,0.11,0.15,0.12,0.13,0.09,0.07,0.16,0.13,0.08,0.1,0.08,0.09,0.07,0.09,0.09,0.12,0.0,9.45,3.04,3675.0,972.22,1700.0,1.58,2.15,1.91,1.91,2.79,1.91,10.36,Downstairs
406.0,28,0.07,0.13,0.13,0.09,0.07,0.08,0.12,0.11,0.11,0.13,0.1,0.08,0.08,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.13,0.1,0.1,0.08,0.1,0.09,0.11,0.1,0.0,9.45,3.18,883.33,3125.0,2616.67,1.64,2.52,1.8,1.97,3.26,1.97,10.37,Downstairs
407.0,28,0.11,0.06,0.16,0.09,0.12,0.1,0.08,0.1,0.08,0.11,0.14,0.14,0.09,0.08,0.1,0.08,0.07,0.1,0.12,0.11,0.08,0.06,0.14,0.1,0.09,0.1,0.09,0.13,0.1,0.13,0.0,9.27,3.47,1725.0,2650.0,1200.0,1.57,3.0,1.68,1.99,3.74,1.99,10.27,Downstairs
408.0,28,0.12,0.11,0.09,0.07,0.09,0.1,0.08,0.09,0.15,0.13,0.13,0.12,0.11,0.1,0.08,0.07,0.08,0.1,0.08,0.15,0.06,0.09,0.07,0.11,0.14,0.11,0.12,0.1,0.13,0.1,0.0,9.31,3.58,1133.33,1300.0,1880.0,1.79,3.12,1.55,2.13,3.85,2.13,10.37,Downstairs
409.0,28,0.09,0.1,0.06,0.09,0.07,0.08,0.05,0.09,0.07,0.09,0.12,0.09,0.1,0.06,0.07,0.07,0.06,0.07,0.06,0.11,0.07,0.09,0.06,0.08,0.1,0.08,0.07,0.09,0.06,0.1,0.0,7.28,2.77,1716.67,1125.0,2075.0,1.39,2.61,1.49,2.18,4.29,2.18,8.14,Downstairs
410.0,28,0.12,0.1,0.08,0.1,0.07,0.08,0.1,0.1,0.12,0.15,0.1,0.09,0.15,0.1,0.13,0.05,0.07,0.11,0.06,0.14,0.08,0.16,0.11,0.07,0.08,0.14,0.09,0.11,0.06,0.1,0.0,9.02,3.47,1775.0,2775.0,2162.5,1.92,3.01,2.01,2.35,3.74,2.35,10.46,Upstairs
411.0,28,0.11,0.1,0.12,0.08,0.13,0.1,0.11,0.1,0.07,0.1,0.05,0.13,0.11,0.14,0.1,0.09,0.07,0.1,0.1,0.13,0.1,0.08,0.09,0.12,0.08,0.14,0.1,0.12,0.12,0.07,0.0,9.05,3.64,925.0,1178.57,4150.0,1.68,2.73,1.87,2.18,3.34,2.18,10.41,Upstairs
412.0,28,0.07,0.1,0.1,0.08,0.16,0.13,0.1,0.07,0.12,0.09,0.08,0.11,0.09,0.09,0.1,0.09,0.1,0.13,0.12,0.1,0.11,0.12,0.1,0.11,0.11,0.09,0.12,0.09,0.09,0.09,0.0,9.16,3.37,850.0,2383.33,1566.67,1.5,2.72,1.77,1.93,3.37,1.93,10.33,Upstairs
413.0,28,0.08,0.08,0.09,0.12,0.08,0.13,0.1,0.11,0.11,0.13,0.08,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.15,0.1,0.14,0.1,0.09,0.11,0.11,0.09,0.11,0.1,0.1,0.07,0.0,9.21,3.26,3825.0,3175.0,1083.33,1.65,2.73,1.82,2.06,3.34,2.06,10.4,Upstairs
414.0,28,0.14,0.1,0.09,0.08,0.1,0.1,0.1,0.11,0.11,0.09,0.11,0.09,0.08,0.12,0.12,0.09,0.11,0.08,0.12,0.11,0.11,0.07,0.11,0.14,0.1,0.07,0.12,0.1,0.13,0.08,0.0,9.01,3.47,1733.33,993.75,1837.5,1.78,2.67,1.9,2.22,3.35,2.22,10.35,Upstairs
415.0,28,0.08,0.13,0.12,0.13,0.09,0.09,0.08,0.1,0.1,0.07,0.18,0.08,0.08,0.07,0.07,0.16,0.18,0.1,0.05,0.04,0.07,0.07,0.1,0.09,0.11,0.08,0.08,0.1,0.1,0.22,0.0,7.46,4.48,125.0,1433.33,2716.67,1.66,3.35,2.49,2.07,4.33,2.07,10.18,Upstairs
416.0,28,0.06,0.06,0.13,0.06,0.09,0.1,0.13,0.13,0.11,0.15,0.09,0.12,0.08,0.07,0.1,0.14,0.09,0.1,0.11,0.11,0.1,0.13,0.09,0.12,0.1,0.11,0.1,0.09,0.1,0.1,0.0,9.24,3.69,1925.0,1562.5,1550.0,1.93,3.09,1.65,2.41,3.86,2.41,10.42,Downstairs
417.0,28,0.02,0.07,0.08,0.09,0.13,0.09,0.12,0.1,0.16,0.16,0.06,0.09,0.12,0.14,0.11,0.12,0.1,0.09,0.12,0.08,0.05,0.09,0.11,0.14,0.12,0.11,0.1,0.13,0.12,0.06,0.0,9.17,3.82,1025.0,931.25,2975.0,1.78,2.67,1.42,2.22,3.24,2.22,10.31,Downstairs
418.0,28,0.02,0.1,0.08,0.1,0.1,0.09,0.09,0.1,0.19,0.15,0.04,0.1,0.09,0.15,0.14,0.14,0.11,0.12,0.1,0.05,0.1,0.07,0.11,0.09,0.09,0.16,0.16,0.09,0.1,0.06,0.0,9.13,3.63,2025.0,1358.33,1637.5,1.9,2.36,1.44,2.32,2.94,2.32,10.27,Downstairs
419.0,28,0.03,0.08,0.11,0.1,0.11,0.08,0.08,0.11,0.12,0.19,0.12,0.13,0.08,0.1,0.1,0.09,0.08,0.07,0.09,0.16,0.1,0.13,0.08,0.11,0.11,0.09,0.14,0.08,0.09,0.11,0.0,9.28,3.72,2450.0,1241.67,1580.0,1.97,3.53,1.68,2.51,4.32,2.51,10.48,Downstairs
420.0,28,0.11,0.1,0.09,0.11,0.09,0.13,0.08,0.12,0.1,0.1,0.11,0.14,0.13,0.07,0.09,0.1,0.08,0.09,0.08,0.11,0.11,0.11,0.08,0.11,0.1,0.09,0.09,0.12,0.07,0.14,0.0,8.83,3.83,2016.67,822.22,1487.5,1.88,3.3,1.82,2.4,4.14,2.4,10.19,Downstairs
421.0,28,0.17,0.12,0.11,0.09,0.11,0.08,0.13,0.1,0.05,0.04,0.14,0.09,0.08,0.11,0.08,0.07,0.13,0.12,0.11,0.1,0.13,0.12,0.11,0.09,0.08,0.07,0.1,0.07,0.12,0.13,0.0,9.06,3.74,1850.0,1166.67,2125.0,1.91,3.24,2.07,2.52,4.01,2.52,10.46,Downstairs
422.0,28,0.15,0.15,0.09,0.11,0.11,0.16,0.09,0.1,0.04,0.02,0.08,0.11,0.09,0.1,0.14,0.09,0.11,0.1,0.11,0.1,0.09,0.06,0.15,0.08,0.11,0.11,0.1,0.12,0.08,0.11,0.0,9.1,3.77,2150.0,1316.67,2225.0,1.63,2.95,1.62,2.13,3.7,2.13,10.32,Downstairs
423.0,28,0.21,0.08,0.09,0.09,0.12,0.12,0.07,0.07,0.09,0.08,0.13,0.08,0.13,0.09,0.08,0.07,0.11,0.12,0.09,0.12,0.14,0.1,0.08,0.09,0.09,0.08,0.11,0.13,0.12,0.08,0.0,8.99,3.61,2325.0,1008.33,2550.0,2.11,3.37,1.95,2.74,4.2,2.74,10.53,Downstairs
424.0,28,0.13,0.14,0.13,0.1,0.08,0.08,0.07,0.09,0.06,0.05,0.11,0.08,0.11,0.08,0.06,0.07,0.1,0.12,0.11,0.08,0.09,0.09,0.09,0.06,0.1,0.05,0.09,0.09,0.11,0.12,0.0,8.1,3.58,2925.0,1887.5,1033.33,1.65,2.94,1.7,2.31,4.07,2.31,9.33,Downstairs
425.0,28,0.01,0.02,0.04,0.03,0.02,0.07,0.17,0.14,0.35,0.17,0.0,0.05,0.07,0.16,0.0,0.29,0.0,0.21,0.13,0.1,0.13,0.13,0.16,0.12,0.27,0.06,0.08,0.07,0.0,0.0,0.0,9.87,0.98,580.0,159.02,350.0,1.75,0.05,0.13,1.76,0.16,1.76,10.07,Standing
426.0,28,0.0,0.02,0.03,0.04,0.04,0.07,0.22,0.17,0.16,0.25,0.0,0.01,0.04,0.15,0.0,0.32,0.0,0.31,0.14,0.04,0.11,0.07,0.08,0.07,0.29,0.18,0.2,0.02,0.0,0.0,0.0,9.87,1.02,125.0,179.25,580.0,1.78,0.04,0.11,1.79,0.06,1.79,10.08,Standing
427.0,28,0.36,0.09,0.09,0.06,0.06,0.05,0.05,0.02,0.06,0.16,0.06,0.4,0.07,0.07,0.0,0.1,0.0,0.08,0.08,0.15,0.06,0.08,0.05,0.03,0.03,0.01,0.01,0.09,0.57,0.07,0.0,9.74,2.0,2025.0,211.96,433.33,1.43,0.18,0.85,1.53,0.25,1.53,10.11,Standing
428.0,28,0.14,0.19,0.19,0.08,0.08,0.08,0.08,0.06,0.07,0.05,0.0,0.04,0.04,0.11,0.0,0.11,0.0,0.21,0.25,0.25,0.19,0.11,0.15,0.09,0.19,0.07,0.11,0.11,0.01,0.0,0.0,9.9,0.98,2400.0,171.3,1062.5,1.55,0.06,0.16,1.56,0.09,1.56,10.07,Standing
429.0,28,0.05,0.09,0.19,0.12,0.14,0.12,0.11,0.06,0.09,0.05,0.0,0.02,0.07,0.1,0.0,0.28,0.0,0.2,0.21,0.12,0.08,0.06,0.12,0.08,0.11,0.1,0.22,0.25,0.0,0.0,0.0,9.88,1.07,983.33,178.18,490.63,1.61,0.05,0.14,1.62,0.08,1.62,10.07,Standing
430.0,28,0.03,0.06,0.11,0.11,0.12,0.1,0.11,0.15,0.16,0.08,0.37,0.03,0.03,0.1,0.0,0.15,0.0,0.14,0.13,0.07,0.0,0.03,0.08,0.04,0.13,0.05,0.14,0.12,0.04,0.36,0.0,9.65,2.11,866.67,183.33,412.5,1.66,0.27,1.19,1.66,0.29,1.66,10.1,Standing
431.0,28,0.0,0.0,0.02,0.01,0.01,0.06,0.07,0.02,0.02,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,1.82,0.7,340.0,375.0,183.33,0.32,1.47,0.57,1.68,7.53,1.68,1.98,Standing
432.0,35,0.2,0.42,0.12,0.1,0.0,0.05,0.0,0.03,0.01,0.05,0.05,0.07,0.0,0.08,0.0,0.0,0.29,0.0,0.0,0.47,0.09,0.12,0.25,0.0,0.0,0.25,0.0,0.15,0.0,0.16,0.0,9.36,2.82,300.0,260.81,285.29,2.39,0.05,0.05,2.4,0.2,2.4,10.07,Standing
433.0,35,0.0,0.01,0.02,0.07,0.0,0.18,0.0,0.2,0.18,0.35,0.05,0.12,0.0,0.23,0.0,0.0,0.31,0.0,0.0,0.29,0.1,0.11,0.23,0.0,0.0,0.29,0.0,0.15,0.0,0.14,0.0,9.33,2.82,406.25,328.57,258.33,2.56,0.04,0.05,2.57,0.06,2.57,10.08,Standing
434.0,35,0.0,0.03,0.01,0.05,0.0,0.17,0.0,0.21,0.22,0.34,0.08,0.13,0.0,0.38,0.0,0.0,0.33,0.0,0.0,0.09,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.25,0.0,0.58,0.0,9.31,2.92,320.0,303.45,240.0,2.56,0.03,0.06,2.56,0.05,2.56,10.09,Standing
435.0,35,0.03,0.02,0.06,0.15,0.0,0.24,0.0,0.24,0.15,0.13,0.0,0.06,0.0,0.28,0.0,0.0,0.4,0.0,0.0,0.26,0.02,0.04,0.12,0.0,0.0,0.24,0.0,0.4,0.0,0.18,0.0,9.34,2.85,298.33,376.92,365.38,2.51,0.03,0.04,2.51,0.04,2.51,10.08,Standing
436.0,35,0.02,0.21,0.17,0.25,0.0,0.19,0.0,0.15,0.03,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.44,0.0,0.0,0.46,0.01,0.05,0.19,0.0,0.0,0.3,0.0,0.34,0.0,0.13,0.0,9.36,2.84,395.65,316.67,268.06,2.44,0.03,0.04,2.45,0.04,2.45,10.09,Standing
437.0,35,0.0,0.04,0.02,0.09,0.0,0.11,0.0,0.05,0.03,0.01,0.0,0.01,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.2,0.01,0.03,0.06,0.0,0.0,0.15,0.0,0.1,0.0,0.01,0.0,3.23,0.98,290.91,265.0,338.89,0.85,2.12,0.64,2.48,6.14,2.48,3.48,Standing
438.0,35,0.06,0.62,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.76,0.14,0.22,0.31,0.19,0.09,0.05,0.01,0.0,0.0,0.0,0.0,7.06,5.56,335.71,262.16,266.67,4.71,0.03,0.04,4.71,0.18,4.71,10.15,Sitting
439.0,35,0.38,0.2,0.4,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.02,0.04,0.02,0.05,0.0,0.11,0.18,0.2,0.34,0.29,0.11,0.08,0.03,0.02,0.01,0.01,0.02,0.12,0.31,0.0,6.92,5.72,468.42,222.62,306.67,4.69,0.16,0.25,4.69,0.19,4.69,10.13,Sitting
440.0,35,0.03,0.07,0.25,0.2,0.15,0.16,0.12,0.03,0.01,0.01,0.09,0.06,0.12,0.14,0.23,0.0,0.15,0.17,0.05,0.01,0.01,0.0,0.01,0.01,0.02,0.11,0.23,0.19,0.3,0.13,0.0,6.68,5.79,566.67,218.18,591.67,4.99,0.1,0.1,5.0,0.15,5.0,10.15,Sitting
441.0,35,0.0,0.0,0.05,0.36,0.39,0.13,0.06,0.01,0.02,0.0,0.0,0.0,0.02,0.02,0.11,0.0,0.37,0.48,0.02,0.0,0.0,0.01,0.0,0.05,0.26,0.25,0.23,0.16,0.06,0.0,0.0,6.76,5.68,384.78,270.0,316.13,5.04,0.03,0.05,5.04,0.05,5.04,10.17,Sitting
442.0,35,0.0,0.0,0.0,0.02,0.16,0.23,0.51,0.08,0.01,0.0,0.0,0.0,0.01,0.07,0.23,0.0,0.46,0.25,0.0,0.0,0.0,0.04,0.08,0.08,0.19,0.19,0.27,0.13,0.04,0.0,0.0,6.74,5.67,248.72,374.0,270.0,5.12,0.03,0.05,5.13,0.04,5.13,10.19,Sitting
443.0,35,0.0,0.0,0.01,0.04,0.03,0.11,0.27,0.28,0.16,0.13,0.01,0.07,0.16,0.19,0.21,0.0,0.12,0.23,0.02,0.0,0.1,0.13,0.12,0.09,0.1,0.14,0.15,0.14,0.05,0.0,0.0,6.7,5.63,275.71,222.09,234.15,5.21,0.07,0.08,5.22,0.1,5.22,10.19,Sitting
444.0,35,0.0,0.0,0.01,0.0,0.02,0.04,0.12,0.23,0.24,0.35,0.54,0.25,0.14,0.03,0.02,0.0,0.03,0.01,0.0,0.0,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.11,0.38,0.34,0.0,6.44,5.87,239.02,175.0,208.89,5.31,0.13,0.12,5.32,0.16,5.32,10.2,Sitting
445.0,35,0.0,0.0,0.0,0.01,0.01,0.01,0.03,0.03,0.38,0.5,0.04,0.4,0.36,0.1,0.07,0.0,0.02,0.02,0.01,0.0,0.05,0.07,0.08,0.11,0.14,0.22,0.22,0.09,0.03,0.01,0.0,6.56,5.62,341.07,237.18,303.33,5.34,0.06,0.07,5.37,0.09,5.37,10.16,Sitting
446.0,18,0.15,0.07,0.1,0.0,0.0,0.21,0.0,0.16,0.0,0.33,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.2,0.73,0.27,0.17,0.0,0.2,0.0,0.0,0.16,0.0,0.08,0.14,0.0,1.9,8.34,242.5,1275.0,200.0,5.58,0.07,0.07,5.59,0.1,5.59,10.22,Sitting
447.0,18,0.39,0.04,0.07,0.0,0.0,0.08,0.0,0.06,0.0,0.36,0.38,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.16,0.28,0.16,0.09,0.0,0.13,0.0,0.0,0.11,0.0,0.1,0.41,0.0,1.73,8.45,383.33,900.0,228.85,5.48,0.17,0.14,5.49,0.22,5.49,10.23,Sitting
448.0,18,0.04,0.09,0.21,0.0,0.0,0.23,0.0,0.19,0.0,0.25,0.1,0.0,0.0,0.41,0.0,0.0,0.32,0.0,0.17,0.02,0.01,0.07,0.0,0.14,0.0,0.0,0.21,0.0,0.28,0.31,0.0,1.75,8.42,237.5,285.29,226.74,5.57,0.03,0.05,5.57,0.05,5.57,10.25,Sitting
